DATE,CLOSE,VOLUME
2018-04-21,6262.97,3151601.27
2018-04-22,6226.74,3664069.02
2018-04-23,6525.82,4383518.01
2018-04-24,6477.83,3716523.1
2018-04-25,6815.25,3812810.75
2018-04-26,6668.77,4243865.38
2018-04-27,7354.37,4328826.07
2018-04-28,6659.83,2910970.33
2018-04-29,6529.67,7907793.14
2018-04-30,6496.12,4313134.58
2018-05-01,6945.16,4232676.68
2018-05-02,6869.85,3390446.93
2018-05-03,7298.31,3251417.23
2018-05-04,7337.66,3217244.99
2018-05-05,6706.45,4481579.32
2018-05-06,6804.15,4117944.83
2018-05-07,7058.59,3195164.84
2018-05-08,7009.26,2474297.75
2018-05-09,6968.8,2893639.29
2018-05-10,7016.84,3522636.38
2018-05-11,6979.4,4021202.93
2018-05-12,6811.76,5380871.43
2018-05-13,8316.25,3857133.51
2018-05-14,7291.38,3022409.34
2018-05-15,7296.9,6059607.69
2018-05-16,7734.87,3109773.41
2018-05-17,7540.25,5311396.19
2018-05-18,7153.58,4095020.05
2018-05-19,7039.62,2446791.67
2018-05-20,7581.94,3350901.73
2018-05-21,7177.71,3803465.78
2018-05-22,7484.33,2530343.8
2018-05-23,7546.39,2562147.67
2018-05-24,7272.79,5154335.47
2018-05-25,7058.68,5949166.33
2018-05-26,7406.93,2554211.3
2018-05-27,7527.56,7799822.41
2018-05-28,7785.5,2786093.92
2018-05-29,7293.2,5855813.07
2018-05-30,7160.89,4342408.27
2018-05-31,7105.3,3112720.92
2018-06-01,7273.5,2538614.5
2018-06-02,7265.25,2666494.42
2018-06-03,7369.73,7605485.24
2018-06-04,6915.9,3686132.74
2018-06-05,7297.2,5312083.38
2018-06-06,6668.19,4588807.27
2018-06-07,7495.07,5166918.84
2018-06-08,6590.32,6215060.99
2018-06-09,7219.69,2948427.97
2018-06-10,7284.4,3727066.76
2018-06-11,6724.85,7895940.78
2018-06-12,7330.41,6753119.21
2018-06-13,6902.41,3408808.61
2018-06-14,7050.28,3482889.64
2018-06-15,7011.61,5385557.43
2018-06-16,7211.7,4994672.4
2018-06-17,6933.46,3715955.46
2018-06-18,7618.47,6040639.16
2018-06-19,7438.96,3220035.05
2018-06-20,6797.33,5989637.5
2018-06-21,6850.55,6116939.81
2018-06-22,7104.15,7954849.08
2018-06-23,6675.05,5389405.59
2018-06-24,6576.97,5634788.78
2018-06-25,7409.86,3173619.34
2018-06-26,6598.82,5883738.62
2018-06-27,7552.44,5741569.23
2018-06-28,7184.38,3126654.34
2018-06-29,6904.88,6462372.11
2018-06-30,7413.91,5272683.73
2018-07-01,7064.56,4481394.8
2018-07-02,6444.77,3836579.06
2018-07-03,6153.37,5896471.06
2018-07-04,7249.25,3534811.45
2018-07-05,6622.19,4590954.99
2018-07-06,7082.53,6969967.21
2018-07-07,5938.83,5645193.79
2018-07-08,6431.44,5248598.66
2018-07-09,7057.84,7337261.54
2018-07-10,6506.97,3304071.38
2018-07-11,6788.14,4551025.96
2018-07-12,6691.94,3844818.52
2018-07-13,6315.56,6896380.85
2018-07-14,6678.21,5455960.82
2018-07-15,6462.21,3381659.53
2018-07-16,6805.93,6079229.27
2018-07-17,6742.97,6029946.87
2018-07-18,6619.31,3889471.74
2018-07-19,6241.46,5671395.03
2018-07-20,6503.65,4883346.52
2018-07-21,6577.97,3677551.69
2018-07-22,5848.45,7535005.56
2018-07-23,5886.69,8881291.64
2018-07-24,6351.49,4031240.75
2018-07-25,6088.45,10214913.51
2018-07-26,6888.77,6771376.28
2018-07-27,6525.21,5574500.58
2018-07-28,6007.36,3756141.75
2018-07-29,5977.53,4844898.39
2018-07-30,6372.43,8501449.43
2018-07-31,6371.06,3346537.45
2018-08-01,6384.15,8229823.23
2018-08-02,6043.09,5354963.13
2018-08-03,5847.51,2211049.31
2018-08-04,6572.94,5691911.63
2018-08-05,5559.83,9479416.0
2018-08-06,6260.99,4262531.58
2018-08-07,5885.85,6454817.29
2018-08-08,6403.97,4252416.01
2018-08-09,6250.93,4975759.53
2018-08-10,5963.69,4177950.98
2018-08-11,6264.93,6289268.7
2018-08-12,5867.18,2680619.7
2018-08-13,5934.57,6019692.81
2018-08-14,6067.29,4222277.74
2018-08-15,6138.58,3196960.96
2018-08-16,5822.89,5922329.61
2018-08-17,6156.11,9525035.94
2018-08-18,6192.53,3236654.5
2018-08-19,6109.57,3078782.18
2018-08-20,6216.54,4592558.34
2018-08-21,5599.77,7040457.37
2018-08-22,6474.28,2539671.51
2018-08-23,6603.57,4930766.43
2018-08-24,5954.53,4755499.04
2018-08-25,6099.29,3565511.42
2018-08-26,5983.13,5855609.02
2018-08-27,6179.5,3776626.84
2018-08-28,6055.14,7186528.43
2018-08-29,5673.72,5545289.05
2018-08-30,6113.25,6449063.09
2018-08-31,6733.68,4789902.42
2018-09-01,6352.16,2954445.92
2018-09-02,6413.58,4984535.05
2018-09-03,6235.62,5905168.45
2018-09-04,6555.4,4600379.71
2018-09-05,6309.46,3811842.76
2018-09-06,6131.21,3510694.79
2018-09-07,6948.42,5880556.44
2018-09-08,6469.46,4141630.84
2018-09-09,5982.54,3603956.57
2018-09-10,7041.95,4397962.15
2018-09-11,6781.92,5713953.99
2018-09-12,6467.65,4168556.77
2018-09-13,6449.48,6313649.44
2018-09-14,6560.33,3098702.32
2018-09-15,6966.16,5993089.71
2018-09-16,6835.06,2560347.99
2018-09-17,7024.16,6365442.11
2018-09-18,6744.69,7141978.77
2018-09-19,6996.14,6431741.9
2018-09-20,7385.22,11013194.18
2018-09-21,7394.5,5575326.03
2018-09-22,7124.15,4547621.9
2018-09-23,6690.07,4690617.19
2018-09-24,7555.53,2624167.77
2018-09-25,7545.45,4480462.47
2018-09-26,7174.67,6335354.44
2018-09-27,7361.86,5578155.89
2018-09-28,7712.66,3481467.16
2018-09-29,7182.56,4340335.82
2018-09-30,7538.99,5163345.71
2018-10-01,7350.19,5924578.57
2018-10-02,7704.6,4703420.62
2018-10-03,8051.19,6039792.68
2018-10-04,7345.07,5274303.84
2018-10-05,7788.47,6451646.74
2018-10-06,7689.14,3160481.85
2018-10-07,8187.05,7923275.9
2018-10-08,8133.25,6419091.91
2018-10-09,8295.01,8998197.9
2018-10-10,8070.57,3441858.94
2018-10-11,8989.47,5568648.51
2018-10-12,9069.01,5600481.2
2018-10-13,8857.21,7545456.21
2018-10-14,8673.78,8798331.12
2018-10-15,8447.8,4110791.95
2018-10-16,8815.27,5160794.64
2018-10-17,8721.95,4683477.71
2018-10-18,9469.24,5965056.91
2018-10-19,9324.48,3789765.93
2018-10-20,9479.61,8106009.29
2018-10-21,9504.7,2258298.36
2018-10-22,9406.92,5885365.47
2018-10-23,9396.34,3464887.78
2018-10-24,9754.57,8704151.07
2018-10-25,10425.68,6534146.82
2018-10-26,10545.38,7544425.82
2018-10-27,9671.55,2248141.13
2018-10-28,10294.48,2869710.05
2018-10-29,10070.87,2829425.83
2018-10-30,10082.32,5126546.02
2018-10-31,11417.94,3879060.51
2018-11-01,10849.84,2055089.19
2018-11-02,11320.72,3677420.71
2018-11-03,10515.96,3851259.99
2018-11-04,10691.04,4730928.35
2018-11-05,10778.24,3159892.73
2018-11-06,12084.12,7192997.22
2018-11-07,11174.69,4642359.52
2018-11-08,10807.7,3986539.16
2018-11-09,11037.97,7181772.85
2018-11-10,11025.61,3838721.07
2018-11-11,11911.6,4041326.41
2018-11-12,13239.83,2681863.82
2018-11-13,12310.29,3303529.2
2018-11-14,11472.27,6055623.18
2018-11-15,13026.23,3580007.64
2018-11-16,11915.34,5079514.22
2018-11-17,11025.35,3465116.58
2018-11-18,12901.8,3374510.73
2018-11-19,11645.0,4533082.87
2018-11-20,12626.42,5063706.07
2018-11-21,12927.27,11133605.3
2018-11-22,12439.38,6286687.51
2018-11-23,14106.8,4127429.36
2018-11-24,12849.17,2391793.33
2018-11-25,13855.55,4086147.82
2018-11-26,13432.98,2859576.51
2018-11-27,13258.3,3534357.05
2018-11-28,13693.56,4287274.09
2018-11-29,13752.38,3172184.18
2018-11-30,13960.22,2523486.75
2018-12-01,14928.96,4584769.22
2018-12-02,15381.71,3457001.53
2018-12-03,14358.34,3472198.16
2018-12-04,14172.84,3271262.77
2018-12-05,14915.33,4139251.8
2018-12-06,13751.0,3091285.88
2018-12-07,15045.9,4763848.27
2018-12-08,14680.42,3799571.29
2018-12-09,15302.74,2849489.86
2018-12-10,15490.78,4826336.64
2018-12-11,15329.38,6622238.88
2018-12-12,14723.82,6743612.8
2018-12-13,15592.18,4506641.49
2018-12-14,15581.24,4345224.93
2018-12-15,15770.44,5338999.83
2018-12-16,16970.08,3832111.92
2018-12-17,15216.26,3988184.25
2018-12-18,15516.76,4084933.01
2018-12-19,15581.51,4032606.65
2018-12-20,15769.65,4131172.17
2018-12-21,15584.08,4368545.51
2018-12-22,15570.6,6015465.59
2018-12-23,16724.38,3651030.26
2018-12-24,16867.65,4896692.65
2018-12-25,16302.21,2770404.61
2018-12-26,16187.55,3804272.45
2018-12-27,16767.07,3028908.52
2018-12-28,17140.38,3374143.03
2018-12-29,15825.04,3673308.23
2018-12-30,16330.95,3274183.63
2018-12-31,17068.68,3405035.46
2019-01-01,16694.21,4254941.9
2019-01-02,15877.55,2889090.47
2019-01-03,16672.12,2640765.53
2019-01-04,16503.83,2201639.39
2019-01-05,16359.35,7262299.61
2019-01-06,16252.83,3021705.21
2019-01-07,15866.49,3825937.25
2019-01-08,16237.29,4001970.77
2019-01-09,17254.02,2939943.69
2019-01-10,17119.84,4228629.5
2019-01-11,17348.25,3538678.21
2019-01-12,17376.13,3995138.49
2019-01-13,17381.04,6249123.79
2019-01-14,16351.85,4844377.08
2019-01-15,18615.86,1931634.47
2019-01-16,17667.37,3381803.79
2019-01-17,17690.53,2389518.76
2019-01-18,16894.2,1669609.72
2019-01-19,16550.45,3849489.07
2019-01-20,17497.05,3376865.82
2019-01-21,17273.59,3981127.7
2019-01-22,17488.22,4509558.55
2019-01-23,16612.25,2455988.55
2019-01-24,16891.83,3497637.59
2019-01-25,17640.06,6513729.05
2019-01-26,17227.58,4978854.63
2019-01-27,17368.78,6442229.83
2019-01-28,15912.64,5310771.61
2019-01-29,16486.71,3578985.25
2019-01-30,17328.4,4974766.92
2019-01-31,17270.8,2892162.02
2019-02-01,18379.89,2449889.19
2019-02-02,17631.91,3509805.37
2019-02-03,16805.64,2392788.07
2019-02-04,16392.28,4236655.41
2019-02-05,18821.75,4342220.8
2019-02-06,17076.08,7671535.47
2019-02-07,16669.96,4633264.42
2019-02-08,17894.02,3409917.18
2019-02-09,18149.31,1942950.23
2019-02-10,17464.13,5066844.86
2019-02-11,18680.55,2428146.48
2019-02-12,17486.77,3857519.19
2019-02-13,17951.49,4653958.87
2019-02-14,18182.79,1532579.18
2019-02-15,18243.26,2871903.71
2019-02-16,17210.01,3906558.83
2019-02-17,17146.89,3284548.25
2019-02-18,16889.79,3307096.44
2019-02-19,17355.79,1725377.73
2019-02-20,18489.28,5063783.9
2019-02-21,19253.7,3253614.01
2019-02-22,16559.52,3024741.44
2019-02-23,17579.07,5190964.74
2019-02-24,17628.28,3156468.66
2019-02-25,18969.95,1413446.73
2019-02-26,17526.87,2619713.34
2019-02-27,17896.28,4770894.03
2019-02-28,19080.79,2247097.71
2019-03-01,18035.84,1965816.4
2019-03-02,18943.58,3603301.95
2019-03-03,19521.11,3697820.68
2019-03-04,19470.92,4406142.58
2019-03-05,18576.04,2163068.93
2019-03-06,20362.89,2457573.83
2019-03-07,19216.91,3380762.54
2019-03-08,20459.84,3009966.07
2019-03-09,20188.7,3839067.8
2019-03-10,19100.72,3166522.52
2019-03-11,21112.82,1867995.73
2019-03-12,20983.32,3240467.79
2019-03-13,19958.09,5306662.99
2019-03-14,19201.97,3653270.86
2019-03-15,21786.28,1575964.23
2019-03-16,19155.5,3089007.81
2019-03-17,20001.93,1499808.14
2019-03-18,19802.73,2449328.07
2019-03-19,19192.13,3112907.77
2019-03-20,21239.3,3424526.69
2019-03-21,20516.73,2976107.59
2019-03-22,20496.45,1759828.55
2019-03-23,22043.95,2615517.99
2019-03-24,20300.33,2984164.17
2019-03-25,21111.59,1701592.15
2019-03-26,21782.91,3207639.88
2019-03-27,21586.1,3021380.83
2019-03-28,23085.82,2094827.63
2019-03-29,23853.22,2027072.09
2019-03-30,22305.12,2960251.87
2019-03-31,23111.62,1966391.74
2019-04-01,24985.93,2194324.52
2019-04-02,20586.44,2737157.82
2019-04-03,23252.44,3338123.1
2019-04-04,25186.88,1771174.34
2019-04-05,23693.05,7401712.71
2019-04-06,24359.12,1686333.59
2019-04-07,26180.05,3323112.0
2019-04-08,22061.69,3608764.37
2019-04-09,23930.12,2039667.04
2019-04-10,26395.44,2369727.5
2019-04-11,23089.91,1756578.45
2019-04-12,27745.4,5373351.46
2019-04-13,28263.54,1577343.23
2019-04-14,27724.82,4376146.25
2019-04-15,25666.36,3418516.77
2019-04-16,26724.11,2783562.41
2019-04-17,26064.71,2386142.62
2019-04-18,28441.95,3778661.12
2019-04-19,26879.08,1978814.39
2019-04-20,29515.67,3812278.19
2019-04-21,28057.15,2926376.53
2019-04-22,28706.87,2055086.27
2019-04-23,30778.66,3587580.36
2019-04-24,28840.74,1097830.43
2019-04-25,31332.64,1702813.57
2019-04-26,30301.65,2193014.31
2019-04-27,31591.15,2927516.25
2019-04-28,29398.57,4558944.19
2019-04-29,32165.94,3061543.64
2019-04-30,33498.63,1119593.66
2019-05-01,33585.86,3093997.4
2019-05-02,32617.59,2660177.6
2019-05-03,33163.44,3008864.1
2019-05-04,33512.04,3131830.1
2019-05-05,32739.43,1774184.34
2019-05-06,34830.17,2295074.99
2019-05-07,35638.03,2379594.49
2019-05-08,39093.39,1991154.62
2019-05-09,34870.12,3103189.64
2019-05-10,35570.55,2109880.77
2019-05-11,38314.36,3895261.75
2019-05-12,40051.35,2858126.08
2019-05-13,37819.77,2555351.98
2019-05-14,37452.04,4122919.0
2019-05-15,37741.96,2527292.64
2019-05-16,38867.1,1918173.01
2019-05-17,38408.11,2399051.47
2019-05-18,40139.63,2563267.8
2019-05-19,37465.59,4006922.61
2019-05-20,39598.18,3524688.08
2019-05-21,41203.67,1735729.44
2019-05-22,41887.9,3469998.44
2019-05-23,40256.88,2040780.16
2019-05-24,49462.34,2537710.68
2019-05-25,44061.87,3273089.83
2019-05-26,42022.89,2438353.0
2019-05-27,40324.36,2691497.26
2019-05-28,46053.62,2229605.03
2019-05-29,45920.27,1469709.65
2019-05-30,43045.2,2298852.02
2019-05-31,48943.98,2218918.61
2019-06-01,49591.17,2450798.55
2019-06-02,49149.61,2132784.88
2019-06-03,51788.17,1748679.72
2019-06-04,51486.98,1690173.91
2019-06-05,48402.2,2135143.53
2019-06-06,47382.28,2836426.05
2019-06-07,47488.86,4675408.06
2019-06-08,48452.57,1534728.61
2019-06-09,49895.47,1860638.45
2019-06-10,52671.89,3536005.02
2019-06-11,54308.18,1066142.36
2019-06-12,50640.09,1129664.54
2019-06-13,49250.11,3332168.42
2019-06-14,52475.5,3643547.85
2019-06-15,47523.26,1879190.12
2019-06-16,50204.52,1803985.91
2019-06-17,51690.31,3188589.55
2019-06-18,52117.8,1919305.44
2019-06-19,49972.04,3794879.83
2019-06-20,55336.73,2136722.02
2019-06-21,59076.55,1990543.17
2019-06-22,56223.09,2728476.78
2019-06-23,57078.95,2287234.97
2019-06-24,58542.56,4454150.2
2019-06-25,55332.97,2032248.13
2019-06-26,49948.23,2568783.12
2019-06-27,52665.76,2058436.97
2019-06-28,59267.13,2797522.96
2019-06-29,58739.09,3654994.32
2019-06-30,63913.16,3761628.92
2019-07-01,63785.29,2334293.06
2019-07-02,59433.51,1532474.77
2019-07-03,56151.31,1301383.14
2019-07-04,57913.44,1663819.85
2019-07-05,59592.09,2271045.37
2019-07-06,59185.76,2174183.85
2019-07-07,59378.13,2270037.57
2019-07-08,61781.31,3534896.0
2019-07-09,65110.01,1897421.06
2019-07-10,53848.89,1149436.83
2019-07-11,60905.66,2947261.29
2019-07-12,58047.79,2557523.24
2019-07-13,55707.26,2066817.7
2019-07-14,57848.54,1622767.89
2019-07-15,52789.29,1670250.1
2019-07-16,55929.37,4059339.65
2019-07-17,61599.96,2840080.62
2019-07-18,60994.28,1684447.4
2019-07-19,60732.28,1396357.96
2019-07-20,59218.12,1948853.84
2019-07-21,56368.85,1742054.35
2019-07-22,57774.69,1634440.92
2019-07-23,57732.48,3583547.79
2019-07-24,58602.71,2459430.2
2019-07-25,60610.79,1742177.98
2019-07-26,57270.44,2986626.33
2019-07-27,65668.57,2486504.07
2019-07-28,57380.79,2256440.36
2019-07-29,61263.09,1549357.97
2019-07-30,55105.62,2896856.58
2019-07-31,54676.41,1057636.56
2019-08-01,57992.35,2268797.48
2019-08-02,57405.06,1879767.16
2019-08-03,56847.06,1704109.58
2019-08-04,58664.82,1452627.0
2019-08-05,60048.99,2536363.56
2019-08-06,58133.35,2479126.7
2019-08-07,57524.39,1954231.96
2019-08-08,56245.38,2120803.4
2019-08-09,61660.65,4013889.81
2019-08-10,56669.98,1843192.9
2019-08-11,61890.58,1490269.72
2019-08-12,56396.69,1394716.81
2019-08-13,55286.44,2207946.08
2019-08-14,58563.8,2807729.28
2019-08-15,61377.08,2356970.4
2019-08-16,54413.59,2287246.52
2019-08-17,55457.3,1869350.86
2019-08-18,55159.29,2802803.86
2019-08-19,54680.76,3123877.91
2019-08-20,57073.11,2118946.68
2019-08-21,56152.61,2391480.14
2019-08-22,53451.32,2356121.01
2019-08-23,58617.58,1482752.3
2019-08-24,60042.81,1313609.53
2019-08-25,55061.68,2847087.34
2019-08-26,58817.21,3048484.65
2019-08-27,54441.73,1491276.45
2019-08-28,57098.72,2108861.34
2019-08-29,60241.5,2474707.83
2019-08-30,57492.05,3394878.33
2019-08-31,62530.13,1409869.38
2019-09-01,58131.88,2103209.74
2019-09-02,56508.74,1124343.92
2019-09-03,55210.79,2464148.59
2019-09-04,53798.48,1275664.37
2019-09-05,55961.05,2924167.38
2019-09-06,59339.63,972837.28
2019-09-07,57549.97,2957449.47
2019-09-08,54332.73,2726089.88
2019-09-09,58458.2,1270748.57
2019-09-10,59001.25,2151025.38
2019-09-11,57728.44,1793688.13
2019-09-12,56575.85,1503889.15
2019-09-13,57531.87,2709945.44
2019-09-14,57369.91,1410015.32
2019-09-15,56978.77,1724823.04
2019-09-16,57492.01,1980029.17
2019-09-17,59054.14,1290012.15
2019-09-18,56974.84,1539314.84
2019-09-19,57764.15,3268950.66
2019-09-20,56979.34,1900882.51
2019-09-21,57223.32,1809341.24
2019-09-22,57857.88,2912244.22
2019-09-23,56423.49,1251749.41
2019-09-24,62086.47,3049459.37
2019-09-25,62116.0,2179806.05
2019-09-26,58921.66,1622873.43
2019-09-27,55052.77,3004254.67
2019-09-28,59598.78,1391020.52
2019-09-29,58765.04,949091.44
2019-09-30,58155.01,1808894.19
2019-10-01,59987.18,1911681.86
2019-10-02,57519.66,3686948.79
2019-10-03,62263.24,1980226.55
2019-10-04,62066.89,3124460.5
2019-10-05,65210.75,2412721.45
2019-10-06,60871.27,2477370.52
2019-10-07,63861.05,1000439.81
2019-10-08,61451.8,1668086.45
2019-10-09,59130.07,2908618.96
2019-10-10,68259.67,1535108.8
2019-10-11,59298.2,1807598.09
2019-10-12,63234.98,1887734.04
2019-10-13,65387.13,1754708.03
2019-10-14,61072.18,2621851.42
2019-10-15,63295.51,2516783.74
2019-10-16,62279.82,2288528.36
2019-10-17,61179.77,2138344.41
2019-10-18,62665.12,1725338.56
2019-10-19,62866.75,2797328.62
2019-10-20,64433.57,965706.97
2019-10-21,64409.35,1535955.03
2019-10-22,67339.97,3136126.67
2019-10-23,70086.4,2728623.29
2019-10-24,60549.87,2425767.95
2019-10-25,73000.79,2721530.82
2019-10-26,63066.98,4426319.88
2019-10-27,66126.59,1631606.39
2019-10-28,63364.37,2288236.43
2019-10-29,72439.48,1728171.43
2019-10-30,71963.33,4780751.15
2019-10-31,71240.92,2635574.33
2019-11-01,68573.47,2875548.4
2019-11-02,67712.33,1820553.79
2019-11-03,66351.63,1716402.68
2019-11-04,68795.94,1309077.11
2019-11-05,66184.55,4170388.45
2019-11-06,73468.62,2362323.0
2019-11-07,72720.99,2647987.1
2019-11-08,73113.86,2161913.81
2019-11-09,70426.93,2074707.89
2019-11-10,72904.9,3203210.54
2019-11-11,72206.38,1302815.73
2019-11-12,73401.74,2929707.78
2019-11-13,75255.43,1015318.48
2019-11-14,78196.97,2706043.24
2019-11-15,77170.14,1836266.76
2019-11-16,74937.43,2208954.16
2019-11-17,77871.6,1036504.04
2019-11-18,75758.2,2807067.21
2019-11-19,76461.47,2293284.33
2019-11-20,78780.47,1282112.18
2019-11-21,79816.25,2804609.78
2019-11-22,79240.14,2588704.85
2019-11-23,84333.98,3619335.33
2019-11-24,78402.36,1800794.18
2019-11-25,79670.84,2924487.64
2019-11-26,76366.48,4453196.59
2019-11-27,81360.94,2456300.79
2019-11-28,83494.78,1913200.19
2019-11-29,89360.13,3338874.55
2019-11-30,83112.44,1644332.79
2019-12-01,84370.24,3202683.27
2019-12-02,85629.85,3409362.23
2019-12-03,84116.21,2358548.86
2019-12-04,90490.84,2964086.85
2019-12-05,83849.15,2932867.8
2019-12-06,84199.42,2123592.85
2019-12-07,87170.9,3325511.42
2019-12-08,86114.23,2011945.22
2019-12-09,100889.25,1266476.06
2019-12-10,90501.31,2098792.03
2019-12-11,92851.7,1541128.44
2019-12-12,85926.22,2024587.31
2019-12-13,90023.62,2164942.51
2019-12-14,90263.31,2544121.67
2019-12-15,93915.36,1557061.68
2019-12-16,95449.61,2488439.43
2019-12-17,101461.86,3407735.01
2019-12-18,89783.59,3292897.27
2019-12-19,91178.04,3358846.45
2019-12-20,93226.82,2420986.65
2019-12-21,84497.18,2476457.16
2019-12-22,94199.0,2373187.42
2019-12-23,95381.68,1121969.75
2019-12-24,95776.41,1871799.44
2019-12-25,93016.72,1703112.19
2019-12-26,94528.88,1514321.09
2019-12-27,91252.34,1732651.17
2019-12-28,91391.12,1763066.54
2019-12-29,97471.56,1990175.7
2019-12-30,99244.53,4134367.86
2019-12-31,92022.8,2693300.33
2020-01-01,96802.41,3211643.9
2020-01-02,91671.04,3228941.72
2020-01-03,85996.27,1725839.48
2020-01-04,94508.99,4537382.93
2020-01-05,92171.19,2274582.31
2020-01-06,91410.85,3215193.65
2020-01-07,95663.17,1795200.53
2020-01-08,95292.47,3714593.02
2020-01-09,90668.56,1928143.74
2020-01-10,89645.68,5449552.6
2020-01-11,90798.01,3244935.86
2020-01-12,98195.2,2684321.26
2020-01-13,92304.25,4299786.41
